id,pid,level,order_num,hidden,enabled,create_date,title,content_text,link
1534,1505,4,40,0,1,0000-00-00 00:00:00,С МЕТ.ОПЛЁТКОЙ,Пройдите по ссылке http://www.polgroup.ru/st_opl.html,http://www.polgroup.ru/st_opl.html
1594,1067,3,45,0,1,0000-00-00 00:00:00,РАЗМАЛЫВАЮЩИЙ КАТКОВЫЙ Китай,"РАЗМАЛЫВАЮЩИЙ, КАТКОВЫЙ, БЕГУНКОВЫЙ СМЕСИТЕЛЬ. КИТАЙ http://www.polgroup.ru/mix_round.html",http://www.polgroup.ru/mix_round.html
1539,1280,3,70,0,1,0000-00-00 00:00:00,"ЗАГРУЗЧИКИ с РС НА ВАЛЬЦЫ, ЛИНИИ","ЗАГРУЗЧИКИ РЕЗИНЫ с РЕЗИНОСМЕСИТЕЛЕЙ НА ВАЛЬЦЫ, ЛИНИИ ПРОИЗВОДСТВА РЕЗИНЫ Пройдите по ссылке http://www.polgroup.ru/skiper.html",http://www.polgroup.ru/skiper.html
1540,1283,3,90,0,1,0000-00-00 00:00:00,ЗАГРУЗЧИКИ,Пройдите по ссылке http://www.polgroup.ru/skiper.html,http://www.polgroup.ru/skiper.html
1541,1283,3,110,0,1,0000-00-00 00:00:00,ВЕСОДОЗАТОРЫ,Пройдите по ссылке http://www.polgroup.ru/ves_doz.html,http://www.polgroup.ru/ves_doz.html
1542,1280,3,100,0,1,0000-00-00 00:00:00,ВЕСОДОЗАТОРЫ,Пройдите по ссылке http://www.polgroup.ru/ves_doz.html,http://www.polgroup.ru/ves_doz.html
1543,1066,3,110,0,1,0000-00-00 00:00:00,ВЕСОДОЗАТОРЫ,Пройдите по ссылке http://www.polgroup.ru/ves_doz.html,http://www.polgroup.ru/ves_doz.html
1544,1066,3,120,0,1,0000-00-00 00:00:00,"ЗАГРУЗЧИКИ с РС НА ВАЛЬЦЫ, ЭКСТРУДЕР, СМЕСИТЕЛЬ",ЗАГРУЗЧИКИ С РЕЗИНОСМЕСИТЕЛЯ НА ВАЛЬЦЫ Пройдите по ссылке http://www.polgroup.ru/skiper.html,Пройдите по ссылке http://www.polgroup.ru/skiper.html
1545,1067,3,70,0,1,0000-00-00 00:00:00,ВЕСОДОЗАТОРЫ. Китай,Пройдите по ссылке http://www.polgroup.ru/ves_doz.html,http://www.polgroup.ru/ves_doz.html
1780,1264,3,200,0,1,0000-00-00 00:00:00,Валковые прессы,Валковые прессы. Пройдите по ссылке http://www.polgroup.ru/rolltab.html,http://www.polgroup.ru/rolltab.html
1547,1254,3,25,0,1,0000-00-00 00:00:00,ФОРМАТОР-ВУЛКАНИЗАТОР ШИН,ФОРМАТОР-ВУЛКАНИЗАТОР ШИН. Китай Пройдите по ссылке http://www.polgroup.ru/formator.html,http://www.polgroup.ru/formator.html
1548,1254,3,45,0,1,0000-00-00 00:00:00,ПРЕСС-ФОРМЫ,Пройдите по ссылке http://www.polgroup.ru/mold.html,http://www.polgroup.ru/mold.html
1550,1453,3,120,0,1,0000-00-00 00:00:00,ПРЕСС_ФОРМЫ,Пройдите по ссылке http://www.polgroup.ru/mold.html,http://www.polgroup.ru/mold.html
1551,1453,3,50,0,1,0000-00-00 00:00:00,ВУЛКАНИЗАЦИОННЫЕ ПРЕССЫ . Китай,ПРЕССЫ ВУЛКАНИЗАЦИОННЫЕ . Китай Пройдите по ссылке http://www.polgroup.ru/vulkanpres.html,http://www.polgroup.ru/vulkanpres.html
1552,1453,3,70,0,1,0000-00-00 00:00:00,ИНЖЕКЦИОННЫЕ ЛИТЬЕВЫЕ ПРЕССЫ .Китай,ИНЖЕКЦИОННЫЕ ЛИТЬЕВЫЕ ПРЕССА .Китай Пройдите по ссылке http://polgroup.ru/injpress.html,http://polgroup.ru/injpress.html
1553,1453,3,100,0,1,0000-00-00 00:00:00,ФОРМАТОРЫ-ВУЛКАНИЗАТОРЫ. Китай,ФОРМАТОРЫ-ВУЛКАНИЗАТОРЫ. Китай Пройдите по ссылке http://polgroup.ru/formator.html,http://polgroup.ru/formator.html
1556,1271,3,140,0,1,0000-00-00 00:00:00,ЛИНИЯ МИКРОВОЛН. ВУЛКАН.,"МИКРОВОЛНОВАЯ НЕПРЕРЫВНАЯ ВУЛКАНИЗАЦИОННАЯ ЛИНИЯ ДЛЯ РЕЗИНОВОГО ПРОФИЛЯ, УПЛОТНЕНИЯ и ПР. ПРОЙДИТЕ ПО ССЫЛКЕ http://www.polgroup.ru/wave.html",http://www.polgroup.ru/wave.html
1577,1271,3,115,0,1,0000-00-00 00:00:00,ЛИНИЯ ПРОИЗВ. ЛИСТА ПП (PP),ЛИНИЯ ДЛЯ ПРОИЗВОДСТВА ЛИСТА ИЗ ПОЛИПРОПИЛЕНА ПП PP Пройдите по ссылке http://polgroup.ru/line2pp3kal.html,http://polgroup.ru/line2pp3kal.html
1806,1803,4,300,0,1,0000-00-00 00:00:00,ДВУХСТАДИЙНЫЕ,ЭКСТРУДЕР ДЛЯ ПЛАСТМАСС ДВУХСТАДИЙНЫЙ Пройдите по ссылке http://www.polgroup.ru/2stadekstr.html,http://www.polgroup.ru/2stadekstr.html
1562,1254,3,40,0,1,0000-00-00 00:00:00,БАРВЕЛЛ АНГЛИЯ Б/У в РФ,ПРЕДФОРМОВАТЕЛЬ РЕЗИНЫ БАРВЕЛЛ АНГЛИЯ Б/У в РФ Пройдите по ссылке http://www.polgroup.ru/nelbarwell.html,http://www.polgroup.ru/nelbarwell.html
1563,1477,2,36,0,1,0000-00-00 00:00:00,БАРВЕЛЛ АНГЛИЯ Б/У,БАРВЕЛЛ АНГЛИЯ Б/У в РФ Пройдите по ссылке http://www.polgroup.ru/nelbarwell.html,http://www.polgroup.ru/nelbarwell.html
1564,1477,2,29,0,1,0000-00-00 00:00:00,AВТОКЛАВЫ Б/У,AВТОКЛАВЫ Б/У Пройдите по ссылке http://www.polgroup.ru/nelavto.html,http://www.polgroup.ru/nelavto.html
1565,1477,2,13,0,1,0000-00-00 00:00:00,ЭКСТРУДЕРЫ Б/У,Б/У ЭКСТРУДЕРЫ Пройдите по ссылке http://www.polgroup.ru/nelekc.html,http://www.polgroup.ru/nelekc.html
1566,1477,2,45,0,1,0000-00-00 00:00:00,"ШЕСТЕРНИ, ВАЛЫ, РОТОРЫ Б/У","Б/У ШЕСТЕРНИ, ВАЛЫ, РОТОРЫ, ЗАП.ЧАСТИ ДЛЯ ВАЛЬЦЕВ и КАЛАНДРОВ Б/У Пройдите по ссылке http://www.polgroup.ru/zch.html",http://www.polgroup.ru/zch.html
1569,1280,3,10,0,1,0000-00-00 00:00:00,"РС ОБЛЕГЧЁННЫЕ ДЛЯ РЕЗИНЫ И ПЛАСТМАСС, КНИДЕР","ОБЛЕГЧЁННЫЕ РЕЗИНОСМЕСИТЕЛИ ДЛЯ РЕЗИНЫ И ПЛАСТМАСС, КНИДЕР, KNEADER Пройдите по ссылке http://www.polgroup.ru/dispergsmes.html",http://www.polgroup.ru/dispergsmes.html
1571,1254,3,22,0,1,0000-00-00 00:00:00,ДЛЯ КОНВЕЙЕРНЫХ ЛЕНТ,Прессы ДЛЯ КОНВЕЙЕРНЫХ ЛЕНТ Пройдите по ссылке http://www.polgroup.ru/conv.html,http://www.polgroup.ru/conv.html
1572,1271,3,110,0,1,0000-00-00 00:00:00,ЛИНИЯ ДЛЯ ТРУБ из ПЛАСТМАСС,"ЛИНИИ ДЛЯ ПРОИЗВОДСТВА ПЛАСТМАССОВЫХ ТРУБ из ПП, ПВХ и др. Пройдите по ссылке http://polgroup.ru/trub_line.html",http://polgroup.ru/trub_line.html
1573,1271,3,130,0,1,0000-00-00 00:00:00,"ЛИНИЯ  ПРОИЗВ. ДВЕРЕЙ, ОКОН",ЭКСТРУЗИОННАЯ ЛИНИЯ ДЛЯ ПРОИЗВОДСТВА ДВЕРЕЙ и ОКОН. Пройдите по ссылке http://polgroup.ru/dwline.html,http://polgroup.ru/dwline.html
1793,1271,3,25,0,1,0000-00-00 00:00:00,ДЛЯ РЕЗИНЫ,"Экструдеры для резины, силикона и пластмасс. Китай http://polgroup.ru/eks_all.html",http://polgroup.ru/eks_all.html
1576,1271,3,150,0,1,0000-00-00 00:00:00,ЛИНИИ ГРАНУЛИРОВАНИЯ,"ЛИНИИ ГРАНУЛИРОВАНИЯ, ПЕЛЕТИЗАТОРЫ Пройдите по ссылке http://polgroup.ru/line_gran.html",http://polgroup.ru/line_gran.html
1578,1271,3,117,0,1,0000-00-00 00:00:00,ЛИНИЯ ПРОИЗВ. ЛИСТА ПВХ (PVC),ЛИНИЯ ДЛЯ ПРОИЗВОДСТВА ЛИСТА ПВХ (PVC). Китай ПРОЙДИТЕ ПО ССЫЛКЕ http://polgroup.ru/linepvc3kal.html,http://polgroup.ru/linepvc3kal.html
1581,1213,2,24,0,1,0000-00-00 00:00:00,РЕЛАКСОМЕТР ОСЕВОГО СЖАТИЯ,РЕЛАКСОМЕТР ОСЕВОГО СЖАТИЯ. Струбцина для сжатия образцов по ГОСТ 9.029 Пройдите по ссылке http://www.polgroup.ru/relax.html,http://www.polgroup.ru/relax.html
1582,1213,2,19,0,1,0000-00-00 00:00:00,"ПЛАСТОМЕТР ЭКСТРУЗИОННЫЙ, ИНДЕКС СКОРОСТИ РАСПЛАВА ТЕРМОПЛАСТОВ","ИНДЕКС СКОРОСТИ РАСПЛАВА ТЕРМОПЛАСТА, ЭКСТРУЗИОННЫЙ ПЛАСТОМЕТР MZ-2028 и XNR-400 Пройдите по ссылке http://www.polgroup.ru/index_cn.html",http://www.polgroup.ru/index_cn.html
1583,1212,2,350,0,1,0000-00-00 00:00:00,УСТАНОВКА СНЯТИЯ ОБЛОЯ В АЗОТЕ,УСТАНОВКА СНЯТИЯ ОБЛОЯ в ЖИДКОМ АЗОТЕ Пройдите по ссылке http://polgroup.ru/azot.html,http://polgroup.ru/azot.html
1585,1076,3,70,0,1,0000-00-00 00:00:00,ОБУВНОЕ ОБОРУДОВУАНИЕ Китай,Пройдите по ссылке http://polgroup.ru/obyv_cn.html,http://polgroup.ru/obyv_cn.html
1586,1254,3,21,0,1,0000-00-00 00:00:00,ОБУВНЫЕ ЛИТЬЕВЫЕ ПРЕССЫ,ОБУВНЫЕ ЛИТЬЕВЫЕ (ИНЖЕКЦИОННЫЕ) ПРЕССЫ Пройдите по ссылке: http://www.polgroup.ru/obyv_press.html,http://www.polgroup.ru/obyv_press.html
1587,1212,2,129,0,1,0000-00-00 00:00:00,ОБУВНОЕ ОБОРУДОВАНИЕ,"ОБУВНОЕ ОБОРУДОВАНИЕ, ПРЕССЫ ЛИТЬЕВЫЕ ИНЖЕКЦИОННЫЕ, ОБОРУДОВАНИЕ ДЛЯ ПРОИЗВОДСТВА ОБУВИ, САПОГ. Китай Пройдите по ссылке http://www.polgroup.ru/obyv_cn.html",http://www.polgroup.ru/obyv_cn.html
1588,1477,2,43,0,1,0000-00-00 00:00:00,"ВЕСОДОЗАТОРЫ, ЗАГРУЗЧИКИ Б/У","ВЕСОДОЗАТОРЫ , ЗАГРУЗЧИКИ, ТРАНСПОРТЕРЫ Б/У ПРОЙДИТЕ ПО ССЫЛКЕ http://polgroup.ru/nelves.html",http://polgroup.ru/nelves.html
1589,1283,3,55,0,1,0000-00-00 00:00:00,ЛОПАСТНЫЕ,Пройдите по ссылке http://www.polgroup.ru/mix_lop.html,http://www.polgroup.ru/mix_lop.html
1590,1283,3,60,0,1,0000-00-00 00:00:00,БЕГУНКОВЫЙ КАТКОВЫЙ РАЗМАЛЫВАЮЩ.,КАТКОВЫЙ БЕГУНКОВЫЙ РАЗМАЛЫВАЮЩИЙ смеситель Пройдите по ссылке http://www.polgroup.ru/mix_round.html,http://www.polgroup.ru/mix_round.html
1593,1333,3,100,0,1,0000-00-00 00:00:00,"МЕТАЛЛОРУКАВОВ, СИЛЬФОНОВ","МАШИНА ШОВНОЙ И КРУГОВОЙ СВАРКИ, ОБОРУДОВАНИЕ ДЛЯ ПРОИЗВОДСТВА СИЛЬФНОВ, КОМПЕНСАТОРОВ, МЕТАЛЛОРУКАВОВ С КОЛЬЦЕВОЙ И СПИРАЛЬНОЙ НАВИВКОЙ (ГОФРОЙ) Пройдите по ссылке http://www.polgroup.ru/oplet.html",http://www.polgroup.ru/oplet.html
1595,1271,3,65,0,1,0000-00-00 00:00:00,ДЛЯ ФТОРОПЛАСТА,Линия для производства фторопласта . Китай Пройдите по ссылке http://www.polgroup.ru/ftor.html,http://www.polgroup.ru/ftor.html
1596,1254,3,35,0,1,0000-00-00 00:00:00,ДЛЯ ФТОРОПЛАСТА,ПРЕССЫ РАМ-ЭКСТРУДЕРЫ ДЛЯ ПРОИЗВОДСТВА ФТОРОПЛАСТА Пройдите по ссылке http://www.polgroup.ru/ftor.html,http://www.polgroup.ru/ftor.html
1597,1079,3,15,0,1,0000-00-00 00:00:00,"Фракция от 1,7 до 4,0 мм. Китай",Пройдите по ссылке http://www.polgroup.ru/drob_cn.html,http://www.polgroup.ru/drob_cn.html
1790,1789,3,100,0,1,0000-00-00 00:00:00,ВУЛКАНИЗАЦИЯ ПРОФИЛЯ МИКРОВОЛНОВАЯ ЛИНИЯ,ВУЛКАНИЗАЦИЯ ПРОФИЛЯ МИКРОВОЛНОВАЯ ЛИНИЯ http://www.polgroup.ru/wave.html,http://www.polgroup.ru/wave.html
1601,1254,3,58,0,1,0000-00-00 00:00:00,ТАБЛЕТОЧНЫЕ ПРЕССЫ КИТАЙ,ТАБЛЕТОЧНЫЕ ПРЕССЫ КИТАЙ Пройдите по ссылке http://www.polgroup.ru/tablet_cn.html,http://www.polgroup.ru/tablet_cn.html
1602,1254,3,60,0,1,0000-00-00 00:00:00,ТАБЛЕТОЧНЫЕ ПРЕССЫ РОССИЯ,"ТАБЛЕТОЧНЫЕ МАШИНЫ, ТАБЛЕТПРЕССЫ РОССИЯ Пройдите по ссылке http://polgroup.ru/Tabletki.html",http://polgroup.ru/Tabletki.html
1603,1254,3,64,0,1,0000-00-00 00:00:00,Б/У ТАБЛЕТОЧНЫЕ ПРЕССЫ,"Б/У ТАБЛЕТОЧНЫЕ ПРЕССЫ, ТАБЛЕТПРЕССА В РОССИИ Пройдите по ссылке http://www.polgroup.ru/nelmt3a.html",http://www.polgroup.ru/nelmt3a.html
1604,1477,2,30,0,1,0000-00-00 00:00:00,ОБУВНОЕ ОБОРУДОВАНИЕ Б/У,Б/У ОБОРУДОВАНИЕ ДЛЯ ПРОИЗВОДСТВА ОБУВИ Пройдите по ссылке http://www.polgroup.ru/nel_obyv.html,http://www.polgroup.ru/nel_obyv.html
1605,1075,3,100,0,1,0000-00-00 00:00:00,ТЕОРИЯ по РУКАВАМ,Рукава высокого давления. Теория. Пройдите по ссылке http://www.polgroup.ru/rvd_teoria.html,http://www.polgroup.ru/rvd_teoria.html
1606,1075,3,50,0,1,0000-00-00 00:00:00,НАВИВОЧНЫЕ КИТАЙ,Навивочные машины Китай для рукавов высокого давления Пройдите по ссылке http://www.polgroup.ru/nav_cn.html,http://www.polgroup.ru/nav_cn.html
1607,1075,3,40,0,1,0000-00-00 00:00:00,МЕТАЛЛ ОПЛЁТ.КИТАЙ,Пройдите по ссылке http://www.polgroup.ru/st_opl.html,http://www.polgroup.ru/st_opl.html
1608,1333,3,80,0,1,0000-00-00 00:00:00,ТЕОРИЯ по ПРОИЗВОДСТВУ РУКАВОВ,Рукава высокого давления. Теория. Пройдите по ссылке http://www.polgroup.ru/rvd_teoria.html,http://www.polgroup.ru/rvd_teoria.html
1609,1066,3,67,0,1,0000-00-00 00:00:00,"РС ОБЛЕГЧЕННЫЕ, КНИДЕР. КИТАЙ.","РЕЗИНОСМЕСИТЕЛИ КИТАЙ ОБЛЕГЧЕННЫЕ, КНИДЕРЫ Пройдите по ссылке http://www.polgroup.ru/dispergsmes.html",http://www.polgroup.ru/dispergsmes.html
1706,1212,2,400,0,1,0000-00-00 00:00:00,ЛИНИЯ НАНЕСЕНИЯ ВОРСА,Линия для электростатического нанесения ворсового покрытия. Китай. Пройдите по ссылке http://www.polgroup.ru/flock.html,http://www.polgroup.ru/flock.html
1610,1061,3,800,0,1,0000-00-00 00:00:00,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ Пройдите по ссылке http://polgroup.ru/st_term.html,http://polgroup.ru/st_term.html
1612,1090,3,200,0,1,0000-00-00 00:00:00,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ Пройдите по ссылке http://polgroup.ru/st_term.html,http://polgroup.ru/st_term.html
1614,1066,3,80,0,1,0000-00-00 00:00:00,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ. Россия.,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ Пройдите по ссылке http://polgroup.ru/st_term.html,http://polgroup.ru/st_term.html
1615,1067,3,60,0,1,0000-00-00 00:00:00,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ Пройдите по ссылке http://polgroup.ru/st_term.html,http://polgroup.ru/st_term.html
1616,1229,3,100,0,1,0000-00-00 00:00:00,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ Пройдите по ссылке http://polgroup.ru/st_term.html,http://polgroup.ru/st_term.html
1617,1267,3,100,0,1,0000-00-00 00:00:00,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ Пройдите по ссылке http://polgroup.ru/st_term.html,http://polgroup.ru/st_term.html
1618,1280,3,200,0,1,0000-00-00 00:00:00,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ Пройдите по ссылке http://polgroup.ru/st_term.html,http://polgroup.ru/st_term.html
1619,1283,3,200,0,1,0000-00-00 00:00:00,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ,СТАНЦИИ ТЕРМОРЕГУЛИРОВАНИЯ Пройдите по ссылке http://polgroup.ru/st_term.html,http://polgroup.ru/st_term.html
1652,1213,2,4,0,1,0000-00-00 00:00:00,"<- ИСТИРАНИЕ, ТРЕНИЕ, ФРИКЦИЯ","Приборы, машины для измерения износа, истирания, трения, фрикции http://polgroup.ru/friction.html",http://polgroup.ru/friction.html
1624,1271,3,67,0,1,0000-00-00 00:00:00,ОБУВНЫЕ МНОГОПОЗИЦИОННЫЕ,"Роторные многопозиционные экструдеры и линии для резины, ЭВА, пластмасс. Обувные литьевые агрегаты типа DESMA Пройдите по ссылке http://www.polgroup.ru/vulk_press.html",http://www.polgroup.ru/vulk_press.html
1625,1453,3,90,0,1,0000-00-00 00:00:00,ОБУВНЫЕ ЛИТЬЕВЫЕ ПРЕССЫ. Китай,ОБУВНЫЕ ЛИТЬЕВЫЕ ПРЕССЫ. Китай Пройдите по ссылке http://www.polgroup.ru/obyv_cn.html,http://www.polgroup.ru/obyv_cn.html
1626,1200,3,0,0,1,0000-00-00 00:00:00,АВТОКЛАВЫ Б/У,АВТОКЛАВЫ Б/У Пройдите по ссылке http://www.polgroup.ru/nelavto.html,http://www.polgroup.ru/nelavto.html
1627,1254,3,33,0,1,0000-00-00 00:00:00,ВЫРУБНЫЕ ПРЕССЫ. Китай,Прессы вырубные для резины кожи и прочих материалов. http://www.polgroup.ru/viryb_cn.html,http://www.polgroup.ru/viryb_cn.html
1628,1453,3,110,0,1,0000-00-00 00:00:00,ВЫРУБНЫЕ ПРЕССЫ. Китай,ВЫРУБНЫЕ ПРЕССЫ . Китай http://www.polgroup.ru/viryb_cn.html/,http://www.polgroup.ru/viryb_cn.html/
1629,1453,3,105,0,1,0000-00-00 00:00:00,ВЫРУБНЫЕ ПРЕССЫ С.ПЕТЕРБУРГ,ВЫРУБНЫЕ ПРЕССЫ С.ПЕТЕРБУРГ http://polgroup.ru/press.html,http://polgroup.ru/press.html
1631,1086,3,0,0,1,0000-00-00 00:00:00,****** ТАБЛЕТОЧНЫЕ МАШИНЫ ******,"ТАБЛЕТОЧНЫЕ МАШИНЫ, ТАБЛЕТОЧНЫЕ ПРЕССЫ, ТАБЛЕТПРЕССЫ, ПРЕССА ДЛЯ ТАБЛЕТИРОВАНИЯ СОЛИ http://polgroup.ru/Tabletki.html",http://polgroup.ru/Tabletki.html
1632,1076,3,0,0,1,0000-00-00 00:00:00,********* ОБУВНОЕ **********,Оборудование для производства обуви http://www.polgroup.ru/obyv.html,http://www.polgroup.ru/obyv.html
1633,1336,3,0,0,1,0000-00-00 00:00:00,** РЕЗИНОСМЕСИТЕЛИ **,Выпускаемые резиносмесители. Производитель. http://www.polgroup.ru/rez.html,http://www.polgroup.ru/rez.html
1634,1336,3,65,0,1,0000-00-00 00:00:00,КИТАЙ ОБЛЕГЧЁННЫЕ,КИТАЙСКИЕ РЕЗИНОСМЕСИТЕЛИ ОБЛЕГЧЕННЫЕ С ТАНГЕНЦИАЛЬНЫМИ РОТОРАМИ ДЛЯ РЕЗИНЫ И ПЛАСТМАСС http://www.polgroup.ru/dispergsmes.html,http://www.polgroup.ru/dispergsmes.html
1728,1340,3,10,0,1,0000-00-00 00:00:00,"МИКРОСМЕСИТЕЛЬ на 0,1 литра","Микросмеситель с объёмом 0,1 литра. Пройдите по ссылке http://polgroup.ru/m_smes.html Микросмеситель-Брабендер",http://polgroup.ru/m_smes.html
1636,1340,3,80,0,1,0000-00-00 00:00:00,Б/У СМЕСИТЕЛИ,"Б/У СМЕСИТЕЛИ , РЕЗИНОСМЕСИТЕЛИ. http://www.polgroup.ru/nelsmes.html",http://www.polgroup.ru/nelsmes.html
1705,1060,2,220,0,1,0000-00-00 00:00:00,"МАШИНА ДЛЯ ВЫРЕЗКИ ОБРАЗЦОВ, КРУГЛЫХ",МАШИНА ДЛЯ ВЫРЕЗКИ ОБРАЗЦОВ КРУГЛОЙ ФОРМЫ Пройдите по ссылке http://www.polgroup.ru/mash_obr.html,http://www.polgroup.ru/mash_obr.html
1696,1229,3,7,0,1,0000-00-00 00:00:00,"РИФАЙНЕР, РАФИНИРОВОЧНЫЕ","Рифинировочные вальцы, рифайнер. Китай http://www.polgroup.ru/refiner.html",http://www.polgroup.ru/refiner.html
1733,1067,3,37,0,1,0000-00-00 00:00:00,СМЕСИТЕЛИ КОНИЧЕСКИЕ. Китай,СМЕСИТЕЛИ КОНИЧЕСКИЕ. Китай Пройдите по ссылке Смесители с коническими роторами http://www.polgroup.ru/kon_mixer.html,http://www.polgroup.ru/kon_mixer.html
1730,1067,3,35,0,1,0000-00-00 00:00:00,ЛЕНТОЧНЫЕ. Китай.,СМЕСИТЕЛИ ЛЕНТОЧНЫЕ. Китай. Пройдите по ссылке http://www.polgroup.ru/lent_smes.html,http://www.polgroup.ru/lent_smes.html
1731,1283,3,57,0,1,0000-00-00 00:00:00,ЛЕНТОЧНЫЕ,СМЕСИТЕЛИ ЛЕНТОЧНЫЕ. Китай. Пройдите по ссылке http://www.polgroup.ru/lent_smes.html,http://www.polgroup.ru/lent_smes.html
1760,1254,3,15,0,1,0000-00-00 00:00:00,ВУЛКАНИЗАЦИОННЫЕ С ВАК.,ВУЛКАНИЗАЦИОННЫЕ ПРЕССЫ С ВАКУУМИРОВАНИЕМ И ПЕРЕЗАРЯДЧИКАМИ. Китай Пройдите по ссылке http://www.polgroup.ru/vulkanpres_v.html,http://www.polgroup.ru/vulkanpres_v.html
1763,1264,3,300,0,1,0000-00-00 00:00:00,"Прессы для производства ""Лизунца""",Оборудование для производства Лизунца. Прессы на Лизунец. Пройдите по ссылке http://www.polgroup.ru/lizyn.html,http://www.polgroup.ru/lizyn.html
1659,1477,2,25,0,1,0000-00-00 00:00:00,РЕЗИНОСМЕСИТЕЛИ Б/У,РЕЗИНОСМЕСИТЕЛИ Б/У Пройдите по ссылке http://www.polgroup.ru/nelrez.html,http://www.polgroup.ru/nelrez.html
1642,1477,2,31,0,1,0000-00-00 00:00:00,КЛЕЕПРОМАЗОЧНАЯ МАШИНА Б/У,"Б/У клеепромазочная машина, шпрединг Пройдите по ссылке http://www.polgroup.ru/nelglue.html",http://www.polgroup.ru/nelglue.html
1803,1271,3,30,0,1,0000-00-00 00:00:00,ДЛЯ ПЛАСТМАСС,"Экструдеры для резины, силикона и пластмасс. Китай http://polgroup.ru/eks_all.html",http://polgroup.ru/eks_all.html
1804,1803,4,100,0,1,0000-00-00 00:00:00,ОДНОШНЕКОВЫЕ,ЭКСТРУДЕР ДЛЯ ПЛАСТМАСС ОДНОШНЕКОВЫЙ Пройдите по ссылке http://www.polgroup.ru/singl_screw.html,http://www.polgroup.ru/singl_screw.html
1644,1254,3,48,0,1,0000-00-00 00:00:00,ПЕРЕЗАРЯДЧИК С.Петербург,Пререзарядчик к прессам производства С.Петербург . Производитель http://www.polgroup.ru/perezar.html,http://www.polgroup.ru/perezar.html
1645,1453,3,112,0,1,0000-00-00 00:00:00,ПЕРЕЗАРЯДЧИК,ПЕРЕЗАРЯДЧИК http://www.polgroup.ru/perezar.html,http://www.polgroup.ru/perezar.html
1755,1086,3,28,0,1,0000-00-00 00:00:00,Машина гидравлическая МТГ-10 10тнс.,Пройдите по ссылке http://polgroup.ru/mtg10.html,http://polgroup.ru/mtg10.html
1756,1267,3,35,0,1,0000-00-00 00:00:00,КАЛАНДРЫ 5-ти ВАЛКОВЫЕ ДЛЯ РЕЗИНЫ,КАЛАНДРЫ 5-ти ВАЛКОВЫЕ ДЛЯ РЕЗИНЫ http://polgroup.ru/kal5.html,http://polgroup.ru/kal5.html
1752,1212,2,361,0,1,0000-00-00 00:00:00,ОБОРУД. ПРОИЗВ. ФТОРОПЛАСТА,ОБОРУДОВАНИЕ ДЛЯ производства ФТОРОПЛАСТА http://www.polgroup.ru/ftor.html,http://www.polgroup.ru/ftor.html
1651,1271,3,300,0,1,0000-00-00 00:00:00,Б/У ЭКСТРУДЕРЫ,Б/У ЭКСТРУДЕРЫ ДЛЯ РЕЗИНЫ И ПЛАСТМАСС http://www.polgroup.ru/nelekc.html,http://www.polgroup.ru/nelekc.html
1789,1212,2,180,0,1,0000-00-00 00:00:00,НЕПРЕРЫВНАЯ ВУЛКАНИЗАЦИЯ,Линия непрерывной микроволновой вулканизации резинового профиля http://www.polgroup.ru/wave.html,http://www.polgroup.ru/wave.html
1688,1212,2,170,0,1,0000-00-00 00:00:00,"ДРОБИЛКИ, ОТРЕЗНЫЕ, ГИЛЬОТИНЫ","ДРОБИЛКИ, ПРОДОЛЬНО ОТРЕЗНЫЕ СТАНКИ, ПОПЕРЕЧНО ОТРЕЗНЫЕ СТАНКИ, ГИЛЬОТИНЫ Пройдите по ссылке http://www.polgroup.ru/drobilki.html",http://www.polgroup.ru/drobilki.html
1709,1688,3,5,0,1,0000-00-00 00:00:00,ДРОБИЛЬНЫЕ ВАЛЬЦЫ,"ДРОБИЛЬНЫЕ, РАЗМАЛЫВАЮЩИЕ ВАЛЬЦЫ http://www.polgroup.ru/drob_valc.html",http://www.polgroup.ru/drob_valc.html
1655,1565,3,1,0,1,0000-00-00 00:00:00,ДЛЯ РЕЗИНЫ Б/У,экструдеры б/у для резины http://www.polgroup.ru/nelekc_rez.html,http://www.polgroup.ru/nelekc_rez.html
1656,1565,3,50,0,1,0000-00-00 00:00:00,ДЛЯ ПЛАСТМАСС Б/У,ЭКСТРУДЕРЫ Б/У ДЛЯ ПЛАСТМАСС http://www.polgroup.ru/nelekc_pl.html,http://www.polgroup.ru/nelekc_pl.html
